time,id,com_1,com_2,area,surface
3090.0,0,11.25,16.25,202.625,32.0,64.0
3100.0,0,11.11428571,16.17142857,198.7567347,35.0,66.0
3110.0,0,10.84375,15.5625,180.5283203,32.0,62.0
3120.0,0,10.66666667,15.54545455,177.7419651,33.0,64.0
3130.0,0,10.33333333,15.75757576,178.3516988,33.0,62.0
3140.0,0,10.84848485,15.84848485,187.2883379,33.0,62.0
3150.0,0,10.14705882,15.44117647,168.6868512,34.0,64.0
3160.0,0,10.4375,15.34375,170.1220703,32.0,62.0
3170.0,0,10.24242424,15.33333333,167.4123049,33.0,62.0
3180.0,0,10.48484848,14.84848485,159.7428834,33.0,62.0
3190.0,0,10.8125,15.25,172.9726562,32.0,64.0
3200.0,0,10.4,15.5,173.21,30.0,60.0
3210.0,0,10.43333333,15.36666667,170.5888889,30.0,62.0
3220.0,0,10.6969697,15.63636364,180.2543618,33.0,64.0
3230.0,0,11.8125,15.1875,186.1953125,32.0,62.0
3240.0,0,11.1,15.43333333,181.1311111,30.0,62.0
3250.0,0,11.17142857,14.97142857,171.8016327,35.0,64.0
3260.0,0,10.60606061,14.75757576,159.3654729,33.0,64.0
3270.0,0,10.5,15.0,163.25,34.0,62.0
3280.0,0,10.58823529,14.76470588,159.283737,34.0,64.0
3290.0,0,10.39393939,13.90909091,139.0725436,33.0,64.0
3300.0,0,10.5625,13.8125,139.3515625,32.0,64.0
3310.0,0,10.20588235,14.29411765,144.4818339,34.0,64.0
3320.0,0,10.29032258,13.93548387,138.2819979,31.0,62.0
3330.0,0,9.96875,14.40625,143.9160156,32.0,64.0
3340.0,0,9.71875,13.75,127.7666016,32.0,62.0
3350.0,0,9.823529412,13.82352941,130.4152249,34.0,62.0
3360.0,0,10.0,14.4375,144.9414062,32.0,62.0
3370.0,0,9.029411765,14.23529412,130.0562284,34.0,66.0
3380.0,0,8.823529412,14.23529412,128.0276817,34.0,64.0
3390.0,0,8.696969697,13.81818182,118.4582185,33.0,64.0
3400.0,0,9.117647059,13.23529412,111.4809689,34.0,64.0
3410.0,0,8.8125,13.65625,116.4033203,32.0,64.0
3420.0,0,8.757575758,14.24242424,127.5417815,33.0,64.0
3430.0,0,9.6875,13.84375,129.2470703,32.0,62.0
3440.0,0,9.914285714,14.31428571,141.3632653,35.0,64.0
3450.0,0,9.393939394,15.18181818,154.12764,33.0,64.0
3460.0,0,9.5,15.29411765,157.8070934,34.0,62.0
3470.0,0,9.34375,14.8125,145.4658203,32.0,64.0
3480.0,0,8.193548387,15.29032258,145.057232,31.0,60.0
3490.0,0,8.393939394,15.15151515,143.6629936,33.0,64.0
3500.0,0,8.419354839,15.58064516,153.6420395,31.0,62.0
3510.0,0,8.757575758,15.54545455,155.9320478,33.0,64.0
3520.0,0,8.628571429,16.11428571,168.1795918,35.0,66.0
3530.0,0,8.575757576,16.03030303,165.6657484,33.0,64.0
3540.0,0,8.35483871,16.32258065,170.8106139,31.0,62.0
3550.0,0,8.757575758,16.3030303,173.9990817,33.0,62.0
3560.0,0,8.787878788,16.09090909,169.1138659,33.0,62.0
3570.0,0,9.096774194,16.41935484,180.2174818,31.0,62.0
3580.0,0,9.25,16.90625,194.1337891,32.0,62.0
3590.0,0,9.7,17.0,201.49,30.0,60.0
