time,id,com_1,com_2,area,surface
3100.0,3,7.636363636,4.545454545,13.52066116,33.0,64.0
3200.0,3,6.228571429,3.571428571,5.150204082,35.0,66.0
3300.0,3,7.0,3.5,9.25,32.0,62.0
3400.0,3,8.096774194,3.64516129,16.9094693,31.0,62.0
3500.0,3,6.4375,2.40625,8.481445312,32.0,62.0
3600.0,3,4.787878788,-1.090909091,26.53810836,33.0,62.0
3700.0,3,4.771428571,-1.371428571,29.44734694,35.0,64.0
3800.0,3,4.363636364,-1.151515152,26.67033976,33.0,64.0
3900.0,3,3.15625,0.0,16.71191406,32.0,62.0
4000.0,3,4.03030303,-1.272727273,27.80257117,33.0,64.0
4100.0,3,2.0,-1.935483871,39.22996878,31.0,66.0
4200.0,3,1.4375,-1.65625,38.55957031,32.0,64.0
4300.0,3,1.121212121,-1.0,33.28741965,33.0,64.0
4400.0,3,2.15625,-2.90625,51.09570312,32.0,64.0
4500.0,3,1.1875,-2.25,46.97265625,32.0,62.0
4600.0,3,3.516129032,-4.225806452,67.89802289,31.0,62.0
4700.0,3,4.705882353,-5.970588235,99.91089965,34.0,64.0
4800.0,3,2.625,-6.90625,120.8369141,32.0,66.0
4900.0,3,2.558823529,-5.294117647,88.45761246,34.0,64.0
5000.0,3,3.193548387,-5.419354839,89.37460978,31.0,64.0
5100.0,3,1.133333333,-6.466666667,117.7688889,30.0,62.0
5200.0,3,-0.09375,-9.46875,198.1660156,32.0,64.0
5300.0,3,1.0,-11.0,234.0,35.0,64.0
5400.0,3,-1.066666667,-9.666666667,212.4488889,30.0,62.0
5500.0,3,-1.096774194,-8.483870968,181.8241415,31.0,62.0
5600.0,3,0.625,-9.09375,182.8369141,32.0,64.0
5700.0,3,-0.3548387097,-8.870967742,184.6264308,31.0,62.0
5800.0,3,0.125,-8.375,168.15625,32.0,64.0
5900.0,3,1.28125,-10.25,210.4541016,32.0,62.0
6000.0,3,1.625,-8.625,165.03125,32.0,62.0
6100.0,3,2.6875,-7.1875,126.8828125,32.0,64.0
6200.0,3,3.606060606,-7.696969697,136.9742883,33.0,64.0
6300.0,3,3.114285714,-10.05714286,198.3877551,35.0,64.0
6400.0,3,3.171428571,-9.028571429,170.4302041,35.0,64.0
6500.0,3,2.64516129,-8.451612903,156.8782518,31.0,64.0
6600.0,3,0.21875,-7.90625,156.0566406,32.0,64.0
6700.0,3,-0.7647058824,-7.147058824,146.9593426,34.0,64.0
6800.0,3,0.125,-5.5625,106.4570312,32.0,62.0
6900.0,3,-2.176470588,-6.911764706,157.2153979,34.0,64.0
7000.0,3,-4.225806452,-6.0,167.6638918,31.0,62.0
7100.0,3,-3.0,-4.625,123.390625,32.0,64.0
7200.0,3,-2.571428571,-4.628571429,117.6359184,35.0,64.0
7300.0,3,-2.233333333,-5.1,121.6644444,30.0,62.0
7400.0,3,-2.8125,-4.25,114.4726562,32.0,64.0
7500.0,3,-0.2121212121,-4.181818182,84.68411387,33.0,64.0
7600.0,3,-2.03125,-1.90625,71.25976562,32.0,64.0
7700.0,3,-1.65625,-1.96875,67.61914062,32.0,62.0
7800.0,3,-1.166666667,-1.433333333,56.21555556,30.0,62.0
7900.0,3,-1.151515152,-0.5151515152,46.92470156,33.0,62.0
8000.0,3,-1.257142857,-1.114285714,53.79346939,35.0,64.0
8100.0,3,-1.838709677,-0.3548387097,53.05515088,31.0,62.0
8200.0,3,-4.4,-2.971428571,119.1608163,35.0,64.0
8300.0,3,-4.848484848,-4.272727273,146.7337006,33.0,62.0
8400.0,3,-3.96875,-4.53125,136.2832031,32.0,66.0
8500.0,3,-3.454545455,-8.333333333,207.681359,33.0,64.0
8600.0,3,-7.0,-6.794117647,237.5129758,34.0,64.0
8700.0,3,-6.9375,-6.25,224.6914062,32.0,64.0
8800.0,3,-7.666666667,-5.083333333,218.6180556,36.0,66.0
8900.0,3,-7.4375,-5.9375,229.5703125,32.0,62.0
9000.0,3,-9.344827586,-5.172413793,262.2175981,29.0,62.0
9100.0,3,-12.24242424,-6.575757576,375.6629936,33.0,62.0
9200.0,3,-12.0625,-6.6875,372.2265625,32.0,64.0
9300.0,3,-12.0625,-6.1875,361.7890625,32.0,64.0
9400.0,3,-13.32258065,-9.0,469.0718002,31.0,64.0
9500.0,3,-13.90909091,-7.151515152,445.0918274,33.0,62.0
9600.0,3,-13.09090909,-8.484848485,447.9706152,33.0,64.0
9700.0,3,-13.0625,-11.5,531.3789062,32.0,64.0
9800.0,3,-13.4375,-11.875,556.0820312,32.0,64.0
9900.0,3,-15.12121212,-11.24242424,597.9522498,33.0,64.0
10000.0,3,-16.72727273,-10.0,625.6198347,33.0,64.0
0.0,4,4.0,4.0,0.0,37.0,64.0
100.0,4,1.333333333,4.393939394,7.266299357,33.0,64.0
200.0,4,2.151515152,3.151515152,4.136822773,33.0,62.0
300.0,4,2.483870968,2.419354839,4.797086368,31.0,64.0
400.0,4,2.419354839,2.322580645,5.312174818,31.0,62.0
500.0,4,-0.09090909091,2.545454545,18.85123967,33.0,62.0
600.0,4,0.09375,2.875,16.52441406,32.0,62.0
700.0,4,-2.677419355,2.806451613,46.01248699,31.0,62.0
800.0,4,-3.5,5.125,57.515625,32.0,62.0
900.0,4,-2.411764706,5.470588235,43.2733564,34.0,64.0
1000.0,4,-2.558823529,4.852941176,43.74567474,34.0,64.0
1100.0,4,-2.333333333,3.575757576,40.29109275,33.0,62.0
1200.0,4,-1.0,5.0,26.0,31.0,60.0
1300.0,4,-1.606060606,2.757575758,32.97153352,33.0,64.0
1400.0,4,-0.2647058824,2.411764706,20.71020761,34.0,66.0
1500.0,4,0.5483870968,1.806451613,16.72528616,31.0,60.0
1600.0,4,0.4666666667,0.6333333333,23.81888889,30.0,62.0
1700.0,4,1.4375,-0.21875,24.36425781,32.0,62.0
1800.0,4,1.029411765,-1.382352941,37.79411765,34.0,64.0
1900.0,4,1.633333333,-1.366666667,34.40222222,30.0,64.0
2000.0,4,2.636363636,-1.909090909,36.7768595,33.0,64.0
2100.0,4,4.967741935,0.2258064516,15.18106139,31.0,62.0
2200.0,4,3.75,-0.8125,23.22265625,32.0,62.0
2300.0,4,3.818181818,-1.666666667,32.14416896,33.0,64.0
2400.0,4,3.5,-3.0,49.25,34.0,62.0
